pool_size,take_up,years,initial_capital_mult,subsidy_fraction_of_premium,subsidy_per_enrollee,member_contribution,initial_capital,psi,mc_se,mean_terminal_surplus,p05_terminal_surplus,income_per_enrollee
100000,Moderate adverse selection,1,0.1,2.35,63243.75333989664,8571.47462433637,718152279.64233,0.0,0.0,3613356832.060218,3525741224.8425317,71815.22796423301
100000,Moderate adverse selection,1,0.1,2.4,64589.36511308593,8571.47462433637,731608397.374223,0.0,0.0,3747918009.379147,3660302402.1614604,73160.8397374223
100000,Moderate adverse selection,1,0.1,2.45,65934.97688627522,8571.47462433637,745064515.106116,0.0,0.0,3882479186.698078,3794863579.480391,74506.4515106116
100000,Moderate adverse selection,1,0.1,2.5,67280.58865946451,8571.47462433637,758520632.8380088,0.0,0.0,4017040364.0170054,3929424756.799319,75852.06328380088
100000,Moderate adverse selection,1,0.25,0.0,0.0,8571.47462433637,214286865.60840926,1.0,0.0,-2582446382.5644,-2670061989.7820864,8571.47462433637
100000,Moderate adverse selection,1,0.25,0.05,1345.6117731892903,8571.47462433637,247927159.9381415,1.0,0.0,-2427701028.647631,-2515316635.8653183,9917.08639752566
100000,Moderate adverse selection,1,0.25,0.1,2691.2235463785805,8571.47462433637,281567454.26787376,1.0,0.0,-2272955674.730863,-2360571281.9485497,11262.69817071495
100000,Moderate adverse selection,1,0.25,0.15,4036.8353195678706,8571.47462433637,315207748.597606,1.0,0.0,-2118210320.8140945,-2205825928.031781,12608.30994390424
100000,Moderate adverse selection,1,0.25,0.2,5382.447092757161,8571.47462433637,348848042.92733824,1.0,0.0,-1963464966.8973265,-2051080574.115013,13953.92171709353
100000,Moderate adverse selection,1,0.25,0.25,6728.058865946451,8571.47462433637,382488337.25707054,1.0,0.0,-1808719612.980558,-1896335220.1982443,15299.533490282822
100000,Moderate adverse selection,1,0.25,0.3,8073.670639135741,8571.47462433637,416128631.5868027,1.0,0.0,-1653974259.0637896,-1741589866.2814763,16645.14526347211
100000,Moderate adverse selection,1,0.25,0.35,9419.28241232503,8571.47462433637,449768925.916535,1.0,0.0,-1499228905.1470213,-1586844512.3647077,17990.7570366614
100000,Moderate adverse selection,1,0.25,0.4,10764.894185514322,8571.47462433637,483409220.24626726,1.0,0.0,-1344483551.2302532,-1432099158.4479396,19336.36880985069
100000,Moderate adverse selection,1,0.25,0.45,12110.505958703612,8571.47462433637,517049514.57599956,1.0,0.0,-1189738197.3134842,-1277353804.5311706,20681.980583039982
100000,Moderate adverse selection,1,0.25,0.5,13456.117731892902,8571.47462433637,550689808.9057318,1.0,0.0,-1034992843.3967162,-1122608450.6144025,22027.592356229274
100000,Moderate adverse selection,1,0.25,0.55,14801.729505082194,8571.47462433637,584330103.2354641,1.0,0.0,-880247489.4799474,-967863096.6976341,23373.204129418562
100000,Moderate adverse selection,1,0.25,0.6,16147.341278271482,8571.47462433637,617970397.5651963,1.0,0.0,-725502135.5631795,-813117742.780866,24718.81590260785
100000,Moderate adverse selection,1,0.25,0.65,17492.953051460772,8571.47462433637,651610691.8949286,1.0,0.0,-570756781.646411,-658372388.8640975,26064.427675797142
100000,Moderate adverse selection,1,0.25,0.7,18838.56482465006,8571.47462433637,685250986.2246608,1.0,0.0,-416011427.7296428,-503627034.9473294,27410.03944898643
100000,Moderate adverse selection,1,0.25,0.75,20184.176597839352,8571.47462433637,718891280.554393,1.0,0.0,-261266073.81287432,-348881681.03056085,28755.651222175722
100000,Moderate adverse selection,1,0.25,0.8,21529.788371028644,8571.47462433637,752531574.8841254,0.9781,0.0014635706337584131,-106520719.89610575,-194136327.1137923,30101.262995365014
100000,Moderate adverse selection,1,0.25,0.85,22875.400144217932,8571.47462433637,786171869.2138575,0.1864,0.003894291206368625,48224634.02066233,-39390973.197024226,31446.874768554302
100000,Moderate adverse selection,1,0.25,0.9,24221.011917407224,8571.47462433637,819812163.5435898,0.0,0.0,202969987.9374309,115354380.71974432,32792.486541743594
100000,Moderate adverse selection,1,0.25,0.95,25566.623690596512,8571.47462433637,853452457.873322,0.0,0.0,357715341.854199,270099734.6365124,34138.09831493288
100000,Moderate adverse selection,1,0.25,1.0,26912.235463785804,8571.47462433637,887092752.2030543,0.0,0.0,512460695.7709675,424845088.55328095,35483.71008812217
100000,Moderate adverse selection,1,0.25,1.05,28257.847236975096,8571.47462433637,920733046.5327866,0.0,0.0,667206049.687736,579590442.4700495,36829.321861311466
100000,Moderate adverse selection,1,0.25,1.1,29603.459010164388,8571.47462433637,954373340.862519,0.0,0.0,821951403.6045051,734335796.3868185,38174.93363450076
100000,Moderate adverse selection,1,0.25,1.15,30949.070783353673,8571.47462433637,988013635.1922511,0.0,0.0,976696757.5212723,889081150.3035856,39520.54540769004
100000,Moderate adverse selection,1,0.25,1.2,32294.682556542964,8571.47462433637,1021653929.5219835,0.0,0.0,1131442111.4380412,1043826504.2203547,40866.15718087934
100000,Moderate adverse selection,1,0.25,1.25,33640.294329732256,8571.47462433637,1055294223.8517157,0.0,0.0,1286187465.3548102,1198571858.1371238,42211.768954068626
100000,Moderate adverse selection,1,0.25,1.3,34985.906102921545,8571.47462433637,1088934518.1814477,0.0,0.0,1440932819.2715774,1353317212.053891,43557.380727257914
100000,Moderate adverse selection,1,0.25,1.35,36331.51787611084,8571.47462433637,1122574812.5111802,0.0,0.0,1595678173.1883464,1508062565.97066,44902.99250044721
100000,Moderate adverse selection,1,0.25,1.4,37677.12964930012,8571.47462433637,1156215106.8409123,0.0,0.0,1750423527.1051145,1662807919.887428,46248.60427363649
100000,Moderate adverse selection,1,0.25,1.45,39022.74142248942,8571.47462433637,1189855401.1706448,0.0,0.0,1905168881.0218835,1817553273.804197,47594.216046825786
100000,Moderate adverse selection,1,0.25,1.5,40368.353195678705,8571.47462433637,1223495695.500377,0.0,0.0,2059914234.9386516,1972298627.7209651,48939.827820015074
100000,Moderate adverse selection,1,0.25,1.55,41713.964968868,8571.47462433637,1257135989.8301094,0.0,0.0,2214659588.85542,2127043981.6377342,50285.43959320437
100000,Moderate adverse selection,1,0.25,1.6,43059.57674205729,8571.47462433637,1290776284.1598415,0.0,0.0,2369404942.772189,2281789335.554502,51631.05136639366
100000,Moderate adverse selection,1,0.25,1.65,44405.18851524658,8571.47462433637,1324416578.4895737,0.0,0.0,2524150296.688957,2436534689.47127,52976.663139582946
100000,Moderate adverse selection,1,0.25,1.7,45750.800288435865,8571.47462433637,1358056872.819306,0.0,0.0,2678895650.605725,2591280043.388038,54322.274912772235
100000,Moderate adverse selection,1,0.25,1.75,47096.41206162516,8571.47462433637,1391697167.1490383,0.0,0.0,2833641004.522494,2746025397.304807,55667.88668596153
100000,Moderate adverse selection,1,0.25,1.8,48442.02383481445,8571.47462433637,1425337461.4787705,0.0,0.0,2988386358.439262,2900770751.2215753,57013.49845915082
100000,Moderate adverse selection,1,0.25,1.85,49787.635608003744,8571.47462433637,1458977755.808503,0.0,0.0,3143131712.356031,3055516105.1383443,58359.110232340114
100000,Moderate adverse selection,1,0.25,1.9,51133.247381193025,8571.47462433637,1492618050.1382349,0.0,0.0,3297877066.272798,3210261459.0551114,59704.722005529395
100000,Moderate adverse selection,1,0.25,1.95,52478.85915438232,8571.47462433637,1526258344.4679673,0.0,0.0,3452622420.189567,3365006812.9718804,61050.33377871869
100000,Moderate adverse selection,1,0.25,2.0,53824.47092757161,8571.47462433637,1559898638.7976995,0.0,0.0,3607367774.106335,3519752166.8886485,62395.94555190798
100000,Moderate adverse selection,1,0.25,2.05,55170.0827007609,8571.47462433637,1593538933.1274316,0.0,0.0,3762113128.023103,3674497520.8054166,63741.55732509727
100000,Moderate adverse selection,1,0.25,2.1,56515.69447395019,8571.47462433637,1627179227.457164,0.0,0.0,3916858481.939872,3829242874.7221856,65087.16909828656
100000,Moderate adverse selection,1,0.25,2.15,57861.30624713947,8571.47462433637,1660819521.786896,0.0,0.0,4071603835.856639,3983988228.6389527,66432.78087147584
100000,Moderate adverse selection,1,0.25,2.2,59206.918020328776,8571.47462433637,1694459816.1166286,0.0,0.0,4226349189.7734094,4138733582.5557227,67778.39264466515
100000,Moderate adverse selection,1,0.25,2.25,60552.52979351806,8571.47462433637,1728100110.4463606,0.0,0.0,4381094543.690177,4293478936.47249,69124.00441785442
100000,Moderate adverse selection,1,0.25,2.3,61898.141566707345,8571.47462433637,1761740404.776093,0.0,0.0,4535839897.606945,4448224290.389258,70469.61619104372
100000,Moderate adverse selection,1,0.25,2.35,63243.75333989664,8571.47462433637,1795380699.1058252,0.0,0.0,4690585251.523713,4602969644.306027,71815.22796423301
100000,Moderate adverse selection,1,0.25,2.4,64589.36511308593,8571.47462433637,1829020993.4355574,0.0,0.0,4845330605.440482,4757714998.222795,73160.8397374223
100000,Moderate adverse selection,1,0.25,2.45,65934.97688627522,8571.47462433637,1862661287.76529,0.0,0.0,5000075959.357251,4912460352.139565,74506.4515106116
100000,Moderate adverse selection,1,0.25,2.5,67280.58865946451,8571.47462433637,1896301582.095022,0.0,0.0,5154821313.274018,5067205706.056331,75852.06328380088
100000,Moderate adverse selection,1,0.5,0.0,0.0,8571.47462433637,428573731.2168185,1.0,0.0,-2368159516.955991,-2455775124.1736774,8571.47462433637
100000,Moderate adverse selection,1,0.5,0.05,1345.6117731892903,8571.47462433637,495854319.876283,1.0,0.0,-2179773868.70949,-2267389475.9271765,9917.08639752566
100000,Moderate adverse selection,1,0.5,0.1,2691.2235463785805,8571.47462433637,563134908.5357475,1.0,0.0,-1991388220.462989,-2079003827.6806757,11262.69817071495
100000,Moderate adverse selection,1,0.5,0.15,4036.8353195678706,8571.47462433637,630415497.195212,1.0,0.0,-1803002572.216489,-1890618179.4341753,12608.30994390424
100000,Moderate adverse selection,1,0.5,0.2,5382.447092757161,8571.47462433637,697696085.8546765,1.0,0.0,-1614616923.969988,-1702232531.1876745,13953.92171709353
100000,Moderate adverse selection,1,0.5,0.25,6728.058865946451,8571.47462433637,764976674.5141411,1.0,0.0,-1426231275.7234876,-1513846882.9411738,15299.533490282822
100000,Moderate adverse selection,1,0.5,0.3,8073.670639135741,8571.47462433637,832257263.1736054,1.0,0.0,-1237845627.4769874,-1325461234.6946738,16645.14526347211
100000,Moderate adverse selection,1,0.5,0.35,9419.28241232503,8571.47462433637,899537851.83307,1.0,0.0,-1049459979.2304863,-1137075586.4481728,17990.7570366614
100000,Moderate adverse selection,1,0.5,0.4,10764.894185514322,8571.47462433637,966818440.4925345,1.0,0.0,-861074330.9839859,-948689938.2016724,19336.36880985069
100000,Moderate adverse selection,1,0.5,0.45,12110.505958703612,8571.47462433637,1034099029.1519991,1.0,0.0,-672688682.7374849,-760304289.9551715,20681.980583039982
100000,Moderate adverse selection,1,0.5,0.5,13456.117731892902,8571.47462433637,1101379617.8114636,1.0,0.0,-484303034.4909845,-571918641.708671,22027.592356229274
100000,Moderate adverse selection,1,0.5,0.55,14801.729505082194,8571.47462433637,1168660206.4709282,1.0,0.0,-295917386.2444835,-383532993.46217,23373.204129418562
100000,Moderate adverse selection,1,0.5,0.6,16147.341278271482,8571.47462433637,1235940795.1303926,0.9789,0.0014371774420717856,-107531737.99798296,-195147345.2156695,24718.81590260785
100000,Moderate adverse selection,1,0.5,0.65,17492.953051460772,8571.47462433637,1303221383.7898571,0.065,0.00246525860712421,80853910.24851753,-6761696.96916902,26064.427675797142
100000,Moderate adverse selection,1,0.5,0.7,18838.56482465006,8571.47462433637,1370501972.4493215,0.0,0.0,269239558.4950175,181623951.277331,27410.03944898643
100000,Moderate adverse selection,1,0.5,0.75,20184.176597839352,8571.47462433637,1437782561.108786,0.0,0.0,457625206.741519,370009599.52383244,28755.651222175722
100000,Moderate adverse selection,1,0.5,0.8,21529.788371028644,8571.47462433637,1505063149.7682507,0.0,0.0,646010854.9880195,558395247.7703329,30101.262995365014
100000,Moderate adverse selection,1,0.5,0.85,22875.400144217932,8571.47462433637,1572343738.427715,0.0,0.0,834396503.2345195,746780896.016833,31446.874768554302
100000,Moderate adverse selection,1,0.5,0.9,24221.011917407224,8571.47462433637,1639624327.0871797,0.0,0.0,1022782151.4810205,935166544.2633339,32792.486541743594
100000,Moderate adverse selection,1,0.5,0.95,25566.623690596512,8571.47462433637,1706904915.746644,0.0,0.0,1211167799.7275205,1123552192.509834,34138.09831493288
100000,Moderate adverse selection,1,0.5,1.0,26912.235463785804,8571.47462433637,1774185504.4061086,0.0,0.0,1399553447.9740214,1311937840.756335,35483.71008812217
100000,Moderate adverse selection,1,0.5,1.05,28257.847236975096,8571.47462433637,1841466093.0655732,0.0,0.0,1587939096.2205224,1500323489.002836,36829.321861311466
100000,Moderate adverse selection,1,0.5,1.1,29603.459010164388,8571.47462433637,1908746681.725038,0.0,0.0,1776324744.4670243,1688709137.249338,38174.93363450076
100000,Moderate adverse selection,1,0.5,1.15,30949.070783353673,8571.47462433637,1976027270.3845022,0.0,0.0,1964710392.7135234,1877094785.495837,39520.54540769004
100000,Moderate adverse selection,1,0.5,1.2,32294.682556542964,8571.47462433637,2043307859.043967,0.0,0.0,2153096040.960026,2065480433.742339,40866.15718087934
100000,Moderate adverse selection,1,0.5,1.25,33640.294329732256,8571.47462433637,2110588447.7034314,0.0,0.0,2341481689.206526,2253866081.9888387,42211.768954068626
100000,Moderate adverse selection,1,0.5,1.3,34985.906102921545,8571.47462433637,2177869036.3628955,0.0,0.0,2529867337.4530244,2442251730.2353377,43557.380727257914
100000,Moderate adverse selection,1,0.5,1.35,36331.51787611084,8571.47462433637,2245149625.0223603,0.0,0.0,2718252985.699527,2630637378.4818397,44902.99250044721
100000,Moderate adverse selection,1,0.5,1.4,37677.12964930012,8571.47462433637,2312430213.6818247,0.0,0.0,2906638633.9460263,2819023026.7283397,46248.60427363649
100000,Moderate adverse selection,1,0.5,1.45,39022.74142248942,8571.47462433637,2379710802.3412895,0.0,0.0,3095024282.1925287,3007408674.9748416,47594.216046825786
100000,Moderate adverse selection,1,0.5,1.5,40368.353195678705,8571.47462433637,2446991391.000754,0.0,0.0,3283409930.4390287,3195794323.2213416,48939.827820015074
100000,Moderate adverse selection,1,0.5,1.55,41713.964968868,8571.47462433637,2514271979.6602187,0.0,0.0,3471795578.68553,3384179971.4678435,50285.43959320437
100000,Moderate adverse selection,1,0.5,1.6,43059.57674205729,8571.47462433637,2581552568.319683,0.0,0.0,3660181226.9320307,3572565619.7143435,51631.05136639366
100000,Moderate adverse selection,1,0.5,1.65,44405.18851524658,8571.47462433637,2648833156.9791474,0.0,0.0,3848566875.1785307,3760951267.9608436,52976.663139582946
100000,Moderate adverse selection,1,0.5,1.7,45750.800288435865,8571.47462433637,2716113745.638612,0.0,0.0,4036952523.425031,3949336916.2073445,54322.274912772235
100000,Moderate adverse selection,1,0.5,1.75,47096.41206162516,8571.47462433637,2783394334.2980766,0.0,0.0,4225338171.671532,4137722564.4538455,55667.88668596153
100000,Moderate adverse selection,1,0.5,1.8,48442.02383481445,8571.47462433637,2850674922.957541,0.0,0.0,4413723819.918033,4326108212.700345,57013.49845915082
100000,Moderate adverse selection,1,0.5,1.85,49787.635608003744,8571.47462433637,2917955511.617006,0.0,0.0,4602109468.164534,4514493860.946847,58359.110232340114
100000,Moderate adverse selection,1,0.5,1.9,51133.247381193025,8571.47462433637,2985236100.2764697,0.0,0.0,4790495116.411033,4702879509.193345,59704.722005529395
100000,Moderate adverse selection,1,0.5,1.95,52478.85915438232,8571.47462433637,3052516688.9359345,0.0,0.0,4978880764.657535,4891265157.439847,61050.33377871869
100000,Moderate adverse selection,1,0.5,2.0,53824.47092757161,8571.47462433637,3119797277.595399,0.0,0.0,5167266412.904035,5079650805.686347,62395.94555190798
100000,Moderate adverse selection,1,0.5,2.05,55170.0827007609,8571.47462433637,3187077866.2548633,0.0,0.0,5355652061.150535,5268036453.932847,63741.55732509727
100000,Moderate adverse selection,1,0.5,2.1,56515.69447395019,8571.47462433637,3254358454.914328,0.0,0.0,5544037709.397036,5456422102.179349,65087.16909828656
100000,Moderate adverse selection,1,0.5,2.15,57861.30624713947,8571.47462433637,3321639043.573792,0.0,0.0,5732423357.643536,5644807750.425849,66432.78087147584
100000,Moderate adverse selection,1,0.5,2.2,59206.918020328776,8571.47462433637,3388919632.2332573,0.0,0.0,5920809005.8900385,5833193398.672351,67778.39264466515
100000,Moderate adverse selection,1,0.5,2.25,60552.52979351806,8571.47462433637,3456200220.892721,0.0,0.0,6109194654.136536,6021579046.918849,69124.00441785442
100000,Moderate adverse selection,1,0.5,2.3,61898.141566707345,8571.47462433637,3523480809.552186,0.0,0.0,6297580302.383038,6209964695.165351,70469.61619104372
100000,Moderate adverse selection,1,0.5,2.35,63243.75333989664,8571.47462433637,3590761398.2116504,0.0,0.0,6485965950.629539,6398350343.411851,71815.22796423301
100000,Moderate adverse selection,1,0.5,2.4,64589.36511308593,8571.47462433637,3658041986.8711147,0.0,0.0,6674351598.876039,6586735991.658351,73160.8397374223
100000,Moderate adverse selection,1,0.5,2.45,65934.97688627522,8571.47462433637,3725322575.53058,0.0,0.0,6862737247.122542,6775121639.904855,74506.4515106116
100000,Moderate adverse selection,1,0.5,2.5,67280.58865946451,8571.47462433637,3792603164.190044,0.0,0.0,7051122895.3690405,6963507288.151353,75852.06328380088
100000,Moderate adverse selection,3,0.0,0.0,0.0,8571.47462433637,0.0,1.0,0.0,-8392848756.64761,-8545987706.757747,8571.47462433637
100000,Moderate adverse selection,3,0.0,0.05,1345.6117731892903,8571.47462433637,0.0,1.0,0.0,-8029533577.8865,-8182672527.996638,9917.08639752566
100000,Moderate adverse selection,3,0.0,0.1,2691.2235463785805,8571.47462433637,0.0,1.0,0.0,-7666218399.125392,-7819357349.23553,11262.69817071495
100000,Moderate adverse selection,3,0.0,0.15,4036.8353195678706,8571.47462433637,0.0,1.0,0.0,-7302903220.3642845,-7456042170.4744215,12608.30994390424
100000,Moderate adverse selection,3,0.0,0.2,5382.447092757161,8571.47462433637,0.0,1.0,0.0,-6939588041.603176,-7092726991.713313,13953.92171709353
100000,Moderate adverse selection,3,0.0,0.25,6728.058865946451,8571.47462433637,0.0,1.0,0.0,-6576272862.842067,-6729411812.952205,15299.533490282822
100000,Moderate adverse selection,3,0.0,0.3,8073.670639135741,8571.47462433637,0.0,1.0,0.0,-6212957684.08096,-6366096634.191097,16645.14526347211
100000,Moderate adverse selection,3,0.0,0.35,9419.28241232503,8571.47462433637,0.0,1.0,0.0,-5849642505.319851,-6002781455.429988,17990.7570366614
100000,Moderate adverse selection,3,0.0,0.4,10764.894185514322,8571.47462433637,0.0,1.0,0.0,-5486327326.558743,-5639466276.66888,19336.36880985069
100000,Moderate adverse selection,3,0.0,0.45,12110.505958703612,8571.47462433637,0.0,1.0,0.0,-5123012147.797633,-5276151097.907771,20681.980583039982
100000,Moderate adverse selection,3,0.0,0.5,13456.117731892902,8571.47462433637,0.0,1.0,0.0,-4759696969.036526,-4912835919.146663,22027.592356229274
100000,Moderate adverse selection,3,0.0,0.55,14801.729505082194,8571.47462433637,0.0,1.0,0.0,-4396381790.275417,-4549520740.385554,23373.204129418562
100000,Moderate adverse selection,3,0.0,0.6,16147.341278271482,8571.47462433637,0.0,1.0,0.0,-4033066611.5143085,-4186205561.6244464,24718.81590260785
100000,Moderate adverse selection,3,0.0,0.65,17492.953051460772,8571.47462433637,0.0,1.0,0.0,-3669751432.7532,-3822890382.863338,26064.427675797142
100000,Moderate adverse selection,3,0.0,0.7,18838.56482465006,8571.47462433637,0.0,1.0,0.0,-3306436253.9920936,-3459575204.1022315,27410.03944898643
100000,Moderate adverse selection,3,0.0,0.75,20184.176597839352,8571.47462433637,0.0,1.0,0.0,-2943121075.2309837,-3096260025.341121,28755.651222175722
100000,Moderate adverse selection,3,0.0,0.8,21529.788371028644,8571.47462433637,0.0,1.0,0.0,-2579805896.469875,-2732944846.580013,30101.262995365014
100000,Moderate adverse selection,3,0.0,0.85,22875.400144217932,8571.47462433637,0.0,1.0,0.0,-2216490717.7087684,-2369629667.8189063,31446.874768554302
100000,Moderate adverse selection,3,0.0,0.9,24221.011917407224,8571.47462433637,0.0,1.0,0.0,-1853175538.9476585,-2006314489.0577958,32792.486541743594
100000,Moderate adverse selection,3,0.0,0.95,25566.623690596512,8571.47462433637,0.0,1.0,0.0,-1489860360.1865516,-1642999310.2966893,34138.09831493288
100000,Moderate adverse selection,3,0.0,1.0,26912.235463785804,8571.47462433637,0.0,1.0,0.0,-1126545181.4254434,-1279684131.5355809,35483.71008812217
100000,Moderate adverse selection,3,0.0,1.05,28257.847236975096,8571.47462433637,0.0,1.0,0.0,-763230002.664333,-916368952.7744706,36829.321861311466
100000,Moderate adverse selection,3,0.0,1.1,29603.459010164388,8571.47462433637,0.0,1.0,0.0,-400009829.4953336,-553053774.0133603,38174.93363450076
100000,Moderate adverse selection,3,0.0,1.15,30949.070783353673,8571.47462433637,0.0,0.7942,0.004042849984849797,-53440499.69403697,-193737695.16036934,39520.54540769004
100000,Moderate adverse selection,3,0.0,1.2,32294.682556542964,8571.47462433637,0.0,0.0236,0.0015179934123704228,321373989.2841669,156263635.3206851,40866.15718087934
100000,Moderate adverse selection,3,0.0,1.25,33640.294329732256,8571.47462433637,0.0,0.0,0.0,690030712.3801006,536891762.269963,42211.768954068626
100000,Moderate adverse selection,3,0.0,1.3,34985.906102921545,8571.47462433637,0.0,0.0,0.0,1053345891.1412051,900206941.0310676,43557.380727257914
100000,Moderate adverse selection,3,0.0,1.35,36331.51787611084,8571.47462433637,0.0,0.0,0.0,1416661069.9023173,1263522119.7921798,44902.99250044721
100000,Moderate adverse selection,3,0.0,1.4,37677.12964930012,8571.47462433637,0.0,0.0,0.0,1779976248.6634235,1626837298.5532863,46248.60427363649
100000,Moderate adverse selection,3,0.0,1.45,39022.74142248942,8571.47462433637,0.0,0.0,0.0,2143291427.4245343,1990152477.3143966,47594.216046825786
100000,Moderate adverse selection,3,0.0,1.5,40368.353195678705,8571.47462433637,0.0,0.0,0.0,2506606606.1856422,2353467656.075505,48939.827820015074
100000,Moderate adverse selection,3,0.0,1.55,41713.964968868,8571.47462433637,0.0,0.0,0.0,2869921784.9467506,2716782834.836613,50285.43959320437
100000,Moderate adverse selection,3,0.0,1.6,43059.57674205729,8571.47462433637,0.0,0.0,0.0,3233236963.7078595,3080098013.5977216,51631.05136639366
100000,Moderate adverse selection,3,0.0,1.65,44405.18851524658,8571.47462433637,0.0,0.0,0.0,3596552142.468967,3443413192.35883,52976.663139582946
100000,Moderate adverse selection,3,0.0,1.7,45750.800288435865,8571.47462433637,0.0,0.0,0.0,3959867321.230076,3806728371.1199384,54322.274912772235
100000,Moderate adverse selection,3,0.0,1.75,47096.41206162516,8571.47462433637,0.0,0.0,0.0,4323182499.991184,4170043549.881047,55667.88668596153
100000,Moderate adverse selection,3,0.0,1.8,48442.02383481445,8571.47462433637,0.0,0.0,0.0,4686497678.752293,4533358728.642156,57013.49845915082
100000,Moderate adverse selection,3,0.0,1.85,49787.635608003744,8571.47462433637,0.0,0.0,0.0,5049812857.513402,4896673907.403264,58359.110232340114
100000,Moderate adverse selection,3,0.0,1.9,51133.247381193025,8571.47462433637,0.0,0.0,0.0,5413128036.274507,5259989086.164369,59704.722005529395
100000,Moderate adverse selection,3,0.0,1.95,52478.85915438232,8571.47462433637,0.0,0.0,0.0,5776443215.035618,5623304264.925481,61050.33377871869
100000,Moderate adverse selection,3,0.0,2.0,53824.47092757161,8571.47462433637,0.0,0.0,0.0,6139758393.796726,5986619443.686589,62395.94555190798
100000,Moderate adverse selection,3,0.0,2.05,55170.0827007609,8571.47462433637,0.0,0.0,0.0,6503073572.557831,6349934622.447694,63741.55732509727
100000,Moderate adverse selection,3,0.0,2.1,56515.69447395019,8571.47462433637,0.0,0.0,0.0,6866388751.318943,6713249801.208806,65087.16909828656
100000,Moderate adverse selection,3,0.0,2.15,57861.30624713947,8571.47462433637,0.0,0.0,0.0,7229703930.080049,7076564979.969911,66432.78087147584
100000,Moderate adverse selection,3,0.0,2.2,59206.918020328776,8571.47462433637,0.0,0.0,0.0,7593019108.84116,7439880158.731023,67778.39264466515
100000,Moderate adverse selection,3,0.0,2.25,60552.52979351806,8571.47462433637,0.0,0.0,0.0,7956334287.602265,7803195337.492127,69124.00441785442
100000,Moderate adverse selection,3,0.0,2.3,61898.141566707345,8571.47462433637,0.0,0.0,0.0,8319649466.363379,8166510516.25324,70469.61619104372
100000,Moderate adverse selection,3,0.0,2.35,63243.75333989664,8571.47462433637,0.0,0.0,0.0,8682964645.124481,8529825695.014344,71815.22796423301
100000,Moderate adverse selection,3,0.0,2.4,64589.36511308593,8571.47462433637,0.0,0.0,0.0,9046279823.885592,8893140873.775452,73160.8397374223
100000,Moderate adverse selection,3,0.0,2.45,65934.97688627522,8571.47462433637,0.0,0.0,0.0,9409595002.646704,9256456052.536564,74506.4515106116
100000,Moderate adverse selection,3,0.0,2.5,67280.58865946451,8571.47462433637,0.0,0.0,0.0,9772910181.407806,9619771231.297668,75852.06328380088
100000,Moderate adverse selection,3,0.1,0.0,0.0,8571.47462433637,85714746.2433637,1.0,0.0,-8307134010.404245,-8460272960.514382,8571.47462433637
100000,Moderate adverse selection,3,0.1,0.05,1345.6117731892903,8571.47462433637,99170863.97525659,1.0,0.0,-7930362713.911243,-8083501664.021382,9917.08639752566
100000,Moderate adverse selection,3,0.1,0.1,2691.2235463785805,8571.47462433637,112626981.70714949,1.0,0.0,-7553591417.418243,-7706730367.52838,11262.69817071495
100000,Moderate adverse selection,3,0.1,0.15,4036.8353195678706,8571.47462433637,126083099.4390424,1.0,0.0,-7176820120.9252405,-7329959071.035378,12608.30994390424
100000,Moderate adverse selection,3,0.1,0.2,5382.447092757161,8571.47462433637,139539217.1709353,1.0,0.0,-6800048824.432241,-6953187774.542378,13953.92171709353
100000,Moderate adverse selection,3,0.1,0.25,6728.058865946451,8571.47462433637,152995334.90282822,1.0,0.0,-6423277527.9392395,-6576416478.0493765,15299.533490282822
100000,Moderate adverse selection,3,0.1,0.3,8073.670639135741,8571.47462433637,166451452.6347211,1.0,0.0,-6046506231.446239,-6199645181.556376,16645.14526347211
100000,Moderate adverse selection,3,0.1,0.35,9419.28241232503,8571.47462433637,179907570.366614,1.0,0.0,-5669734934.953236,-5822873885.063374,17990.7570366614
100000,Moderate adverse selection,3,0.1,0.4,10764.894185514322,8571.47462433637,193363688.0985069,1.0,0.0,-5292963638.460236,-5446102588.570374,19336.36880985069
100000,Moderate adverse selection,3,0.1,0.45,12110.505958703612,8571.47462433637,206819805.8303998,1.0,0.0,-4916192341.967234,-5069331292.077372,20681.980583039982
100000,Moderate adverse selection,3,0.1,0.5,13456.117731892902,8571.47462433637,220275923.56229272,1.0,0.0,-4539421045.474232,-4692559995.58437,22027.592356229274
100000,Moderate adverse selection,3,0.1,0.55,14801.729505082194,8571.47462433637,233732041.2941856,1.0,0.0,-4162649748.981231,-4315788699.091369,23373.204129418562
100000,Moderate adverse selection,3,0.1,0.6,16147.341278271482,8571.47462433637,247188159.0260785,1.0,0.0,-3785878452.4882307,-3939017402.598368,24718.81590260785
100000,Moderate adverse selection,3,0.1,0.65,17492.953051460772,8571.47462433637,260644276.7579714,1.0,0.0,-3409107155.9952283,-3562246106.105366,26064.427675797142
100000,Moderate adverse selection,3,0.1,0.7,18838.56482465006,8571.47462433637,274100394.4898643,1.0,0.0,-3032335859.5022287,-3185474809.612367,27410.03944898643
100000,Moderate adverse selection,3,0.1,0.75,20184.176597839352,8571.47462433637,287556512.22175723,1.0,0.0,-2655564563.009227,-2808703513.1193643,28755.651222175722
100000,Moderate adverse selection,3,0.1,0.8,21529.788371028644,8571.47462433637,301012629.9536501,1.0,0.0,-2278793266.5162244,-2431932216.6263623,30101.262995365014
